",""frci"",""Band_2"",""Band_3"",""Band_4"",""Band_5"",""Band_6"",""Band_7"",""DEM"",""ASPECT_R"",""SLOPE_R"",""cluster"""
742,-1.93580124198648,2.00820361136836,1.69430894341285,2.80275745982884,-1.91044933627021,2.97601223158256,3.1893859423737,-0.0994500557537673,1.41356517429307,-1.04980090093775,1
743,-1.49869775847696,0.314837046407954,1.13181690182885,0.677975841182011,0.67522114911179,1.77598440377652,1.41679104033095,-0.0691167264546235,-1.37118253020425,-0.995722306522319,1
744,-1.89390958281406,1.01239405075493,1.91260023881096,1.39020027143407,0.925447556082902,2.49651292376355,2.09591671828378,-0.0994500557537673,-1.37118253020425,-0.995722306522319,1
745,-1.90255776284615,0.394258085030494,2.11714709330414,0.352762655868329,2.5871248960599,1.77072476972179,1.0385839564467,-0.109561165520149,-1.37118253020425,-0.995722306522319,1
746,-1.8605903180803,0.664091261523966,2.00970064330999,0.768486384928859,1.11075376944923,1.70818089432036,1.14672070350252,-0.129783385052911,-1.05445169937826,-0.705056925544015,1
747,-1.87489270821455,1.32756994760875,2.21382000598665,1.31338062708321,0.477235688370587,2.20869294323321,1.60493937042537,-0.150005604585674,-1.05012310815025,-0.816132190466068,1
748,-1.42696571072133,0.539822546506411,1.36240347384307,0.80678039085125,0.511083417006186,1.68444903545241,1.17088246281414,-0.160116714352055,-1.24152707192503,-1.07003906011953,1
749,-1.6221598788806,2.18656487529594,1.39973005787351,3.26125861156524,-3.39516076889325,2.29630639422476,3.71781738093923,-0.139894494819292,1.05322886505662,-0.717282362876791,1
750,-1.92135137482185,2.35497364485567,2.22499294818469,3.35955150178738,-1.98738445004881,3.24942924937005,3.78976308536948,-0.160116714352055,1.31639497301703,-1.0849839251711,1
751,-1.65216632073113,1.51961183875739,1.20609761800849,1.68678451331874,-0.582168715108694,1.55396023498194,1.93841476261565,-0.150005604585674,-1.04746204018737,-0.871719485020195,1
752,-0.341291813691495,0.0806725955790883,-0.0698853248000117,-0.0425871699609748,0.810171004809942,0.159130664879828,0.0330193709490418,-0.11967227528653,-0.91962453922933,-0.594158046676771,1
753,0.104931765662352,0.507663936083099,0.432584276597538,0.780149280235873,0.156861388734527,0.121259508145029,0.297596314003136,-0.089338945987386,-1.03096103906978,-1.094162849965,1
754,0.599192804631613,-0.203660074870067,-0.356934758580226,-0.223391493331359,1.10288410055008,-0.0626765459843478,-0.193524107142846,-0.089338945987386,-0.22380328684854,-1.31563694785135,1
755,0.355269412420922,0.22289418258779,-0.0855758382863497,0.255179112790744,0.184127420706722,0.01795084779665,0.158786266017685,-0.089338945987386,1.02462089711337,-1.29960636669543,1
756,0.413101976529145,-1.47547683089957,-1.2185419467997,-0.811664034436672,-0.761752178855998,-1.09475232248044,-0.891698675023821,1.63966082406381,1.22699294841958,1.4901120511796,1
757,0.341987497108871,-1.59048564950677,-1.28930625166974,-0.872991903297279,-0.189448935648177,-1.14420357037453,-0.952807760863544,1.59921638499829,1.47307586696646,0.647038083775334,1
758,0.331249297924498,-1.36254468086622,-1.10412924915675,-0.736990436735266,-0.164275684367814,-1.14132313168311,-0.925942531520075,1.58910527523191,1.52327154690491,0.603558065022121,1
759,-0.0222101538416716,-1.27952135482089,-1.00859826919132,-0.667266339205557,-0.385507163013876,-0.809459861418433,-0.650915010490497,1.59921638499829,-1.37662280360902,1.11119028081633,1
760,-0.333733817737388,-0.96733706954201,-0.656725758557078,-0.231035741392625,-1.30393101408235,-1.1291220480109,-0.712785261963505,1.45766084826895,1.23107251604072,0.923090821980059,1
761,-0.962290739465493,-0.720210601570187,-0.253346906805877,-0.214907103607693,-0.717651426282041,-0.509494805397753,-0.288859749514891,1.5385497264,1.32686586324462,1.15261531640673,1
762,-0.657867499220711,-0.805580803120447,-0.447604980774299,-0.324295392409247,-0.539417465992518,-0.38854708037494,-0.254803372263607,1.57899416546552,1.41846065543844,1.15876314103548,1
763,-1.21286959492575,-1.19565148624285,-0.836603135184005,-0.325264535255586,-0.859801989981019,-0.561459546296465,-0.368615013474262,1.60932749476467,1.43568832953855,1.20335627566855,1
764,-0.559953047771792,-1.30438656672541,-1.10001598099016,-0.761061117056303,-0.150838560568582,-0.496894050174898,-0.457905114914879,1.63966082406381,1.55073213645471,1.11274864304813,1
765,-0.555521533233894,-1.21245830274449,-0.965474712102857,-0.71165521513016,-0.101462379571163,-0.415344961654906,-0.466135384470038,1.61943860453105,1.56534208799792,1.18066583657915,1
766,-1.09736000321803,-0.799101296233392,-0.427661988204767,-0.172520957769812,-0.336090511481051,-0.0735496013363377,-0.0085262761844606,1.54866083616638,1.55498168606007,0.925933548688619,1
767,-1.90714208246789,-1.03306550721664,-1.00591736512406,-0.439780457296569,-1.10650592588368,-0.63377109952937,-0.331555788340986,1.5385497264,-1.45160347167475,0.808422761495019,1
768,0.179549962588879,-1.65544051018013,-1.87552608304669,-1.00368115961642,-1.94555723117579,-1.46705414850439,-0.972085228074823,1.60932749476467,1.51722018826689,1.85891302946602,1
769,0.126572004459145,-1.72530819467114,-1.95428419648176,-1.02441512414932,-2.09191411076023,-1.74520175708901,-1.1935914321534,1.52843861663362,-1.46730649236745,0.88168291124935,1
770,0.33654134406312,-1.2372643892846,-0.94485079558181,-0.193127064014759,-2.3636949330754,-1.28751417250228,-0.682422238670929,1.66999415336296,1.56875022678142,2.27252976556147,1
771,0.912761348894878,-1.59026270434402,-1.421987439286,-0.911049688724614,-1.82312727911863,-1.58599539082761,-1.13180677591013,1.5385497264,1.55498168606007,0.925933548688619,1
772,0.427984476473577,-1.28610512512062,-0.995832816017681,-0.739422622236602,-0.926167758745942,-1.29629831590359,-1.02475343854331,1.56888305569914,1.55498168606007,0.925933548688619,1
773,-0.146377988618949,-1.13659713714222,-0.69981823301357,-0.60877753555979,0.00497933049764539,-0.877566678248387,-0.800697020170878,1.56888305569914,1.58382762878122,0.620134929202156,1
774,-0.334429128456603,-1.42678545993606,-1.33969842283262,-0.778236329863562,-0.698491332480529,-1.06253106146181,-0.836896062961249,1.51832750686724,-1.46730649236745,0.278356979506752,1
775,-0.93788255914114,-1.44133241708995,-1.43934328525124,-0.803513182874816,-1.15187955982295,-1.06690382943411,-0.811591740513699,1.43743862873619,-1.39820796587446,-0.484858629704583,1
776,-0.0381554004543752,-1.5728873391284,-1.44921614390635,-0.817009967587422,-0.92236136184914,-1.32340944885274,-0.995066375634145,1.52843861663362,1.54478276700722,0.402032716188795,1
777,-0.551260648407826,-1.59560733576592,-1.67068482243198,-0.817483876361961,-1.69690648522187,-1.46540225799646,-0.997765528922561,1.45766084826895,-1.42790925794018,-0.140517088513569,1
778,0.0163062868394472,-1.53617795951948,-1.46465024044415,-0.926364512942224,-0.56601594732524,-1.04876568967406,-0.873607021283206,1.54866083616638,1.4995335628094,0.65936798275222,1
779,0.0458467082660383,-1.34554592254833,-1.43519529022807,-0.778361995650335,-1.1847396166722,-1.25544490602256,-0.927465497980609,1.45766084826895,1.50071493759969,0.0771775528391674,1
780,-0.0359837455410294,-1.42717539850324,-1.33785774559915,-0.843736146481472,-0.600219222321335,-1.06570299910269,-0.87589772059148,1.55877194593276,1.19252910112015,1.43937109191778,1
781,-0.311955129753452,-1.35116521060973,-1.38113776422136,-0.729732842804322,-0.98032337783947,-1.11219346986364,-0.856338084121997,1.48799417756809,1.16410811335954,1.29629288920683,1
782,-1.66540889492973,-0.764591844544357,-0.792581465720024,-0.0456123940726559,-1.8439712049469,-1.22620337906474,-0.564276772457668,1.41721640920342,1.16410811335954,1.29629288920683,1
783,-1.68648986520827,-0.330639105569773,-0.104480291984257,0.673809825508668,-1.73975475596738,-0.723133171070822,0.020338443790828,1.39699418967066,1.50071493759969,0.0771775528391674,1
784,-0.573395548126494,-0.193894949064965,0.360073024288412,0.353811197948403,-0.144319494812965,-0.174381594257272,0.259242903050533,1.41721640920342,-1.39820796587446,-0.484858629704583,1
785,0.090862715905361,-0.760401536437604,-0.0897166487628335,-0.224776443391636,-0.00972443976045183,-0.401847159999272,-0.335342709224956,1.41721640920342,1.43568832953855,-0.726122215448831,1
786,-0.363595576210476,-0.935584866330001,-0.480444508258928,-0.541617130029311,-0.0603979347220504,-0.743181002052282,-0.654351077992206,1.4273275189698,1.43568832953855,-0.726122215448831,1
787,0.313813345704343,-0.752621240319271,-0.280631236251208,-0.255696212286869,-0.203866965370956,-0.58889990097605,-0.46522990428132,1.39699418967066,1.36659065295548,-0.366803271972838,1
788,-0.526124491523499,-0.874579396520079,-0.331124136276638,-0.505559679703675,0.0595218966373902,-0.87920773866712,-0.791493365562148,1.41721640920342,1.36659065295548,-0.366803271972838,1
789,-0.283832692751303,-1.18157397385416,-0.778533378171377,-0.715996657283795,-0.323115933335466,-1.02736728417085,-0.897412711900773,1.43743862873619,1.36659065295548,-0.366803271972838,1
790,-0.207149009215636,-0.912226478921422,-0.492513667432202,-0.378487060565726,-0.500219304827427,-0.843992066983766,-0.609368666688203,1.3767719701379,1.36659065295548,-0.366803271972838,1
791,-0.350171285730665,-1.27939043516344,-1.11904816127173,-0.56629326969849,-1.70832309868895,-1.27121018434094,-0.815514450589828,1.44754973850257,1.52637371811682,0.140707357317573,1
792,-0.829109368634615,-0.8828959009587,-0.369605842581037,-0.148532568352549,-1.10820653053055,-0.97068576997532,-0.548220703246381,1.3767719701379,1.52637371811682,0.140707357317573,1
793,-1.88788558835985,-0.0150591377687149,0.830231572815484,1.02392019913874,-0.622003989610254,0.464184203641791,0.572064083405985,1.45766084826895,1.57289778719624,0.356189466798345,1
794,-1.66667536417084,0.230066056271674,0.714180372612073,0.947380853040345,-0.477157217353871,0.965752557677659,1.02891002015057,1.43743862873619,1.48354675719406,0.168158507400834,1
795,-1.19595650271761,-0.523333443145605,-0.14585738254226,0.154662454429976,-0.463633049758836,0.130093957971727,0.294616803878715,1.51832750686724,1.45044276576834,0.831147450303808,1
796,-1.80673564015771,0.134978353215425,0.665509038965846,0.5525153226024,-0.00164260051044523,0.833954299795686,0.811188258979455,1.40710529943704,1.37161362058901,0.101303055170608,1
797,-1.41312334648752,-0.581007891873165,0.209729105503124,0.34468240825759,-0.39881225588596,-0.0528413866506767,0.0122707364795377,1.48799417756809,1.40397819038339,0.669060653336827,1
798,-0.97033434194794,-0.600349823492317,-0.319608504090343,-0.0466598497526034,-0.586693816167578,-0.244452351660309,-0.0146855059098918,1.45766084826895,1.33213530475526,0.617497700809878,1
799,-0.893263412281784,-0.51800090039671,0.074421607286638,-0.0529561362395158,0.153650459916048,0.16676845343711,0.135581391626898,1.3767719701379,1.30300889176016,0.150194529585899,1
800,-1.30022574316461,-0.401351764815559,-0.131491116104585,0.244560708518268,-1.01259927387134,-0.326672642678374,0.00425749825541442,1.39699418967066,1.28101322300285,0.301287166631822,1
801,0.186392871897726,-0.172427336899458,0.157440314729389,0.243972526764306,-0.705095789739434,-0.297239450703575,0.017278325232378,1.33632753107237,1.35991886007507,-0.314361814143785,1
802,0.423550604277122,-0.15953115699215,0.199664437792069,0.15602499755051,-0.33047656233367,-0.229078081526458,-0.114873199198325,1.29588309200685,1.35991886007507,-0.314361814143785,1
803,0.259140678690223,-0.0368166811922966,0.713704445435077,0.336213048173835,-0.0350563233659181,-0.14666037167326,0.0632818705546024,1.32621642130599,1.30300889176016,0.150194529585899,1
804,0.885585824465711,-0.440337562855558,-0.252873828864778,0.140171623145711,-1.56456682468006,-0.800894909725814,-0.323525972201767,1.31610531153961,1.40096101016359,0.139851114333067,1
805,-1.18656131598224,0.485970090546534,1.05936033607954,1.18385749486282,-0.589489644670426,0.661698554684246,0.965458516859452,1.36666086037152,1.48354675719406,0.168158507400834,1
806,0.936458776468071,0.573619131039931,0.752616994361602,0.541919752573146,0.201215040569254,0.331459846333886,0.517981223900613,1.32621642130599,1.49624441141485,0.00150279786852955,1
807,-1.68327788780594,0.747586125055434,1.58913678245826,1.61178503241184,-0.313848659533633,0.879442232584104,1.17922978128964,1.3767719701379,1.57289778719624,0.356189466798345,1
808,-0.889851369162695,0.312830643108878,0.29123820531872,0.476460424307571,-0.828825583525147,0.0768120045078271,0.425157417449223,1.30599420177323,1.36659065295548,-0.0194614553641147,1
809,-0.935176120398245,-0.631712859589908,-0.440003820634342,0.0535182781600471,-1.32490973239265,-0.619356972482033,-0.237217051761391,1.31610531153961,1.26379404800195,-0.0902504878651611,1
810,-0.901055574429024,-0.390960551240667,-0.403834420855273,0.206893320807531,-1.39261053692766,-0.856557518573304,-0.299054287342799,1.35654975060514,1.26379404800195,-0.0902504878651611,1
811,-1.04658803742043,-0.592210190626383,-0.624606227309766,-0.223815666057162,-0.831382667311896,-0.791595450462687,-0.364981873519084,1.38688307990428,1.44700912968721,-0.527201557774372,1
812,0.538528494475786,0.344954420008492,0.570069193682535,0.949760994141734,-1.41030551715123,-0.508710958871705,0.198160194130957,1.34643864083875,0.999344576060722,-0.800414994242476,1
813,1.09938554272025,-0.621595395811643,-0.686269715550886,-0.302076576608892,-0.321465606909047,-1.02009944631384,-0.686960136957393,1.33632753107237,-0.702387563403594,-0.731470309130055,1
814,0.886188286911043,-0.903986200405013,-0.979715024144741,-0.444736855642609,-0.870165123331768,-1.20871931408602,-0.875203453877565,1.3767719701379,-0.949325491331075,-1.19349046113963,1
815,0.704213686696977,-0.579315737362183,-0.75907682907265,-0.262059893568234,-0.834186302085297,-1.31767476502732,-0.864185076581337,1.36666086037152,1.56376125554473,-0.927327329405951,1
816,0.513321658750281,-0.0188210153709559,-0.577940555502235,0.0760596247305897,-1.63452839028827,-1.20619670722128,-0.531804795129851,1.35654975060514,0.992672783180315,-0.181877049637145,1
817,-0.02584294304961,-0.226415070109198,-0.0224413941916449,0.176015203569142,-0.767926078544712,-1.08259347082951,-0.640786452066433,1.30599420177323,1.09946396476288,-0.116698121170582,1
818,0.345532898967059,0.914293475017957,0.818579108142581,1.07871420141116,-1.00232664845503,-0.0522874057948303,0.454252657467658,1.32621642130599,1.1056683071867,-0.289546179966833,1
819,-0.100378038643091,-0.823038183830068,-0.507508602247753,-0.446124564447513,-0.392918483723888,-0.887703554179357,-0.728417924501922,1.2655497627077,1.09946396476288,-0.116698121170582,1
820,-0.206261639303903,-0.869099669199695,-0.456115350293942,-0.417149392692848,-0.277972497654645,-0.202505204400051,-0.227444897147492,1.23521643340856,1.16942005036623,-0.259488626238735,1
821,-0.548033212613786,0.173395364867081,0.776741384285334,0.703488818464736,-0.623105406647751,0.160108052621164,0.393257660802649,1.2655497627077,1.18874700197138,-0.317947759762896,1
822,-0.112980982326798,0.0874134075296882,0.691969425003809,0.433351447016456,0.104367498464104,0.176640704160635,0.293527016648029,1.27566087247409,1.48957261853445,-0.471109079859386,1
823,-0.198985122263148,-0.996010671657071,-0.480750437443151,-0.444016055433419,-0.154273536019203,-0.0498685723486563,-0.132751419732438,1.22510532364218,1.35183621672569,-0.436145253830069,1
824,0.101007992758182,-0.611720876258842,-0.377459651761165,-0.181983883586612,-0.518291253390875,-0.695353382058592,-0.333938059484916,1.28577198224047,1.54613412378172,0.0554135686589948,1
825,0.334588919267267,-1.19639088848425,-0.904992519031262,-0.681410060435853,-0.136507847659846,-0.340095453050294,-0.386569707129923,1.22510532364218,1.47562559672967,0.214275754546326,1
826,0.27575516919551,-0.900093897992089,-0.73886385721811,-0.371260064031156,-1.0178186156301,-1.06958534489155,-0.739873581267786,1.2655497627077,1.47307586696646,0.334749142466316,1
827,0.36090084146883,-1.25072427167944,-1.22806665567363,-0.591186047334271,-0.759678854950458,-0.938484315756748,-0.700062459127195,1.19477199434304,1.4681038939282,0.26075262374531,1
828,0.26150415608419,-1.39618238867328,-1.80599776818613,-0.888468121039819,-1.31715410583776,-1.37834544251867,-1.02503794019304,1.24532754317494,1.49189287261897,0.122435132028215,1
829,0.251790490330691,-1.44338259191725,-1.51708488917843,-0.717054782786082,-0.913597430422967,-1.1419868313374,-0.860129757279358,1.19477199434304,-1.38688529592397,-0.164755614918964,1
830,0.668184758898027,-1.35344446683731,-1.51280537413146,-0.8304415490664,-1.12369293604697,-1.21433588649052,-0.959349015047587,1.23521643340856,1.57289778719624,-0.612800168935435,1
831,0.482614682020361,-0.400431871175531,-0.800379753584909,-0.321477374453456,-1.06489948043025,-0.929445281075242,-0.459380107228911,1.27566087247409,1.35526985280682,-0.0882366043656033,1
832,0.7841148829417,-1.07991214204544,-0.826676919648107,-0.674541141060523,0.0947180009940326,-0.244476864193352,-0.338034433682812,1.24532754317494,-0.997265510339003,-0.975408797957899,1
833,-0.261000742902805,-0.646540258397659,-0.461202384370741,-0.377117131374908,-0.0901062522876439,-0.358388508593888,-0.36237342038242,1.25543865294132,-1.46730649236745,-0.810201851555379,1
834,0.097962875569561,-0.85563750961542,-0.498234465573149,-0.534605886744364,0.415758349899574,-0.0884361341037362,-0.275249031340292,1.27566087247409,-0.957943577930735,-0.733259856967673,1
835,0.468007838833665,-1.10824089522962,-0.756780141534888,-0.56441089060727,0.21952202925241,-0.150133461116839,-0.297878965312141,1.27566087247409,-0.928166983846014,-0.893432094621298,1
836,0.42300601698757,-1.02426292960064,-0.94835994496381,-0.524020235984173,-0.0917441071070584,-0.401258284922409,-0.366401992407023,1.2655497627077,-1.19133054207666,-1.0849839251711,1
837,0.179927520130175,-1.0810445524776,-1.00016586740629,-0.676378029243666,-0.262607004936415,-0.722292824099153,-0.640173712237872,1.24532754317494,-0.874280995030273,-0.800414994242476,1
838,0.485801667053783,-1.38779680245176,-1.37166090817497,-0.758506112496651,-0.614393296609691,-1.04404474634052,-0.883445885247075,1.2149942138758,-1.0592409417835,-0.538786525354738,1
839,0.518837669412131,-1.34124394423535,-1.22694061424637,-0.665321822442175,-0.415649455617466,-0.568098019945946,-0.490294552410336,1.19477199434304,-0.881187363048896,0.0398093965093579,1
840,0.478971665802915,-1.15658161500705,-1.31782048023334,-0.74318574546534,-0.599230856194399,-0.815473768819362,-0.73348863813872,1.24532754317494,-0.844315720943074,-0.775522298196918,1
841,-0.141285610479383,-1.35321573111391,-1.18279008791892,-0.649935730596056,-0.189921864553254,-0.238943631029807,-0.315065861108104,1.14421644551113,-1.18486697712692,-0.235717608502881,1
842,-0.0914721403029314,-1.46115625600716,-1.42316410921378,-0.749273597691062,-0.582776405244536,-0.693696261302071,-0.591091571207138,1.14421644551113,1.45306898742445,-0.205778216306645,1
843,-0.527272526105091,-0.978573900190053,-0.719975170136409,-0.656307317359548,0.434621853036417,0.174663892801224,-0.0873021425924471,1.16443866504389,1.36659065295548,-0.192687973559518,1
844,-0.397230505663485,-0.874972971853092,-0.541519086906289,-0.526685166879974,0.0255872277061081,-0.057355686113215,-0.173279911002992,1.18466088457665,1.2342341809471,-0.483476653527591,1
845,-0.697913762214147,-0.805681473170379,-0.264119746935132,-0.458297404331663,0.51541587386426,0.151420396269131,-0.0605053852563554,1.20488310410942,1.18874700197138,-0.317947759762896,1
846,-0.564221463590788,-0.666949485372738,-0.118250297515806,-0.402740884563783,0.685811756139097,0.0882796489058658,-0.210076019312933,1.23521643340856,1.1931240380649,0.0109368830718163,1
847,-0.391777922452088,-0.710221481855665,-0.402231060415861,-0.467679930124267,0.290622063559533,-0.608759044747765,-0.64144954531146,1.2655497627077,1.1931240380649,0.0109368830718163,1
848,0.33253472635256,-1.21200127730255,-0.660662587857983,-0.666839717168204,0.0387266566696682,-0.539317735779784,-0.580724811272667,1.23521643340856,1.14081208242298,-0.417761716952726,1
849,0.96680535241729,-1.35856479859343,-1.53582812839485,-0.815880280292699,-1.40174430294363,-1.94606164981265,-1.43629984482502,1.31610531153961,1.19638769216181,0.390113813844472,1
850,0.946432065008353,-1.18263793005313,-1.29196981345688,-0.683937203756585,-0.724203225496548,-1.44250632223413,-1.0981380388559,1.2655497627077,1.15602547001015,-0.0902504878651611,1
851,0.950442739713288,-1.17062406167952,-1.12826218760519,-0.515234868418974,-1.03576744770831,-1.71786238795985,-1.20669212070972,1.36666086037152,1.36659065295548,-0.192687973559518,1
852,0.258127991664017,-1.10318370913741,-1.05052100796107,-0.5148951162246,-0.655875796219212,-1.34652577669506,-1.05195416650742,1.30599420177323,1.26806909490494,-0.19921768255936,1
853,0.695455701707438,-1.19662187394501,-1.18899675644056,-0.799013474979511,-0.405239789082615,-1.1877409715666,-0.979258584109061,1.32621642130599,1.38180404054265,-0.471109079859386,1
854,0.616577734359604,-1.53147840477111,-1.73548019523822,-1.00069782847004,-0.886145411036387,-1.50099380597883,-1.13587186375345,1.34643864083875,-1.39820796587446,-0.762430342963822,1
855,0.282638858840795,-1.35832939870135,-1.23002918909979,-0.843213976062359,0.090780953583855,-0.931721896826233,-0.834584562368513,1.32621642130599,-1.04746204018737,-0.871719485020195,1
856,1.0356166338269,-1.4671230387389,-1.39737846033092,-0.897725579885011,-0.581357143674915,-1.23883181885575,-1.01454594472006,1.28577198224047,-1.40481788531262,0.826386739309955,1
857,0.651455198945134,-1.40787093116361,-1.4453068698305,-0.904453751834748,-0.504177972852852,-1.17632117382329,-0.953968518841522,1.30599420177323,-1.29541306074077,-0.800414994242476,1
858,0.846009830344678,-1.39327297875911,-1.3537984129094,-0.88549838356276,-0.2022045603907,-1.09090630430001,-0.97338609725197,1.28577198224047,1.57614444309474,0.733706998667028,1
859,1.00016175872329,-1.57790092513349,-1.6718517989275,-0.987844696467208,-0.760864446291995,-1.45190849040371,-1.12687989169096,1.31610531153961,1.56920067903959,-0.769884794386931,1
860,0.75032977227446,-1.51890990124237,-1.4719228254556,-0.858291957539059,-0.791504911938423,-1.47271984674413,-1.11880866341735,1.30599420177323,1.32920311552757,-0.679417585615968,1
861,0.863630769333134,-1.49048278488549,-1.39912469379165,-0.948668380299624,-0.36736478163611,-1.29845469046404,-1.08025334996318,1.27566087247409,1.54038873271528,0.594207891631315,1
862,0.974697239115333,-1.37057428196554,-0.911649510336576,-0.576033636630218,-0.981904807127649,-1.26628408364621,-0.901277975512061,1.28577198224047,1.15602547001015,-0.589551459420128,1
863,1.28247992261219,-1.67186107572157,-1.72424611347791,-0.967770019007561,-1.14978542744717,-1.48617524588798,-1.10489736615477,1.2655497627077,1.46430479658101,0.500945905758925,1
864,0.320575059969752,-1.18404146391154,-0.989209009182749,-0.485475663007201,-0.736592417818755,-1.05376100945796,-0.769678992344961,1.25543865294132,1.06095454623916,-0.489018258123313,1
865,0.384518506093733,-1.38354707169417,-1.36578722180155,-0.884008733489629,-0.823319556128776,-0.998221917013411,-0.786382941509477,1.22510532364218,1.077969742859,-0.557896156282943,1
866,-0.0737929221225319,-1.19449957451838,-0.801305959363824,-0.684003645504606,0.118809614524622,-0.0727425371393274,-0.255491467722369,1.19477199434304,1.077969742859,-0.557896156282943,1
867,-0.556315735999663,-1.03986252661466,-0.340842738934705,-0.520886335307078,0.73838529088008,0.0719173250962957,-0.136561610429728,1.2149942138758,1.14081208242298,-0.417761716952726,1
868,-0.869955721528837,-0.554306233393346,-0.0937808315378468,-0.107698941279898,0.025969479740507,0.36221337282543,0.233118419656132,1.16443866504389,1.10886396848993,-0.517168102481932,1
869,-0.436844838024457,-0.642669576181729,-0.163667745446598,-0.310683869706383,0.312125285450157,0.24968136583037,0.0403453750587156,1.18466088457665,1.13364734178835,-0.527201557774372,1
870,-1.21548914842528,-0.6681977322559,-0.479483905085435,-0.421383845708513,0.378318284631691,0.0862418948870627,-0.0736483690845243,1.16443866504389,1.15288080330219,-0.644702070052158,1
871,-0.470759882296094,-0.190199718201388,0.25482135302447,0.480855435569718,-0.239496972759187,0.448495659841754,0.402432444743109,1.15432755527751,1.17951698022855,-0.705056925544015,1
872,-0.779982759807102,-0.590785682285926,0.0354352314234519,-0.264324679228399,0.674922201946473,0.16721679772017,-0.00540311232743852,1.13410533574475,1.06095454623916,-0.489018258123313,1
873,-1.13043661298151,-1.01833735363806,-0.641645030636293,-0.651619852874154,0.689224291871262,0.013188349214901,-0.202882228971285,1.13410533574475,1.12485077410527,-0.636625986222298,1
874,-1.18667476557228,-1.30216286601756,-1.00817290603336,-0.895951537937141,0.323977314422838,-0.261012153447759,-0.385567890371819,1.11388311621199,1.30017019262379,-0.691291963325097,1
875,-0.872904046329971,-1.57639350982675,-1.59156054013151,-1.06221728952227,-0.487806924986872,-0.685124621519367,-0.586940245620862,1.1037720064456,-1.04260905453806,-0.314361814143785,1
876,0.524468576264878,-1.2438473205655,-0.931417248164786,-0.680997518939612,0.00596120116160466,-0.410522694782892,-0.385037135570932,1.18466088457665,-0.847745107474596,0.521906734019631,1
877,0.981859696117274,-1.34968452936805,-1.54132366834319,-0.838693169914625,-0.832153337481021,-1.25683214314208,-0.980078053765547,1.24532754317494,-0.910139544510178,-0.64632721923675,1
878,0.27739980116799,-1.06007424300066,-1.23866709466536,-0.590724456966284,-0.973156162152954,-1.07776647116162,-0.799090810157904,1.24532754317494,1.43568832953855,-1.10037746154655,1
879,0.834027252891949,-1.1444671560806,-1.23453192567375,-0.551634713302885,-1.29284198070481,-1.36263524774278,-0.871135994768755,1.23521643340856,1.16942005036623,-0.927327329405951,1
880,0.632969039186788,-0.523110068294459,-0.71951610546217,-0.0708661777143747,-1.60356139371235,-1.20466231999318,-0.44843005848731,1.22510532364218,1.34184977515311,-0.557896156282943,1
881,0.445861314320534,-0.0418074988501281,-0.367300207170215,-0.0256442493709376,-1.08800027168803,-1.21007580119109,-0.673926161789642,1.22510532364218,1.34184977515311,-0.557896156282943,1
882,0.468088284495519,-0.717262839107298,-0.893055322249219,-0.506673473711074,-0.181652736657897,-1.07053082765777,-0.869731612954693,1.22510532364218,-1.10356714380703,-0.153110710329683,1
883,0.390093441244243,-1.25055833626553,-1.16498843969221,-0.733400184098456,-0.0112308389039198,-0.908514879988016,-0.810653743834541,1.15432755527751,-0.924611810646174,0.779961244690041,1
884,-0.0636200303605079,-1.09964373382,-1.02842612647356,-0.634384045361107,0.276168846583706,-0.932456192079151,-0.848131475891252,1.11388311621199,-0.917017015591484,0.679986313819123,1
885,0.108919276946024,-1.40427536539333,-1.38098082432432,-1.01403934278297,-0.217813327173618,-0.648483123550175,-0.591447844622066,1.08354978691284,-1.08484702788552,-0.209071326825055,1
886,-0.0490410710534089,-1.29337233919628,-1.02022252816816,-0.82730675220184,0.301263178985361,-0.479694005755939,-0.530941959722589,1.04310534784732,-1.08484702788552,-0.264066101233905,1
887,-1.05811628616928,-1.08709111238105,-0.435060666819085,-0.747990753684812,0.7111029714461,-0.0519999587686095,-0.29686862588572,1.09366089667922,1.20990975900605,-0.484858629704583,1
888,-1.54104741090843,-0.887000905040689,-0.129561833452861,-0.571346343522428,0.809838081796366,0.0480946454154953,-0.148584376194467,1.0532164576137,1.16942005036623,-0.259488626238735,1
889,-1.69317093825845,-0.565524848546677,0.50397453235351,-0.203808406072244,0.846876439795211,0.28129808740121,0.0368883350280705,1.11388311621199,1.09061640248453,-0.223437371619096,1
890,-0.662958163272138,-0.58109352177578,0.22001667767583,-0.183491279346521,0.461803608683371,0.306917174541851,0.138825477169189,1.13410533574475,1.27046584088236,-0.699869805543878,1
891,-0.516264005440638,-0.969270506277785,-0.40453900920958,-0.529466162403911,0.253353541099182,0.000337873244328672,-0.122837870852908,1.14421644551113,1.23203291425153,-0.373052133273762,1
892,0.299880639823855,-1.43401661120686,-1.20258736516017,-0.816827564864596,-0.744799206492896,-0.815201628096732,-0.661846904400933,1.17454977481027,1.2871665708314,-0.191603969941133,1
893,0.351928084628202,-1.33666173118021,-1.40525953653344,-0.801730531257624,-1.1969648269083,-1.2307070352122,-0.910402114663206,1.20488310410942,1.42783516186785,-0.0593469660683716,1
894,-1.77095493373176,-1.44577382154924,-0.92737038287658,-0.722769179815309,-0.615846907563845,-1.04731077670979,-0.879477055708436,1.13410533574475,1.47617803817837,-0.103412655022987,1
